"","order_id","quantity","item_name","choice_description","item_price","Calories","TotalFat.g.","SaturatedFat.g.","TransFat.g.","Cholesterol.mg.","Sodium.mg.","Carbohydrates.g.","DietaryFiber.g.","Sugar.g.","Protein.g.","VitaminA..DV.","VitaminC..DV.","Calcium...DV.","Iron..DV.","Calories.Share","TotalFat.g..Share","SaturatedFat.g..Share","TransFat.g..Share","Cholesterol.mg..Share","Sodium.mg..Share","Carbohydrates.g..Share","DietaryFiber.g..Share","Sugar.g..Share","Protein.g..Share","VitaminA..DV..Share","VitaminC..DV..Share","Calcium...DV..Share","Iron..DV..Share"
"354","152","2","Steak Burrito","Fresh Tomato (Mild), Lettuce, Guacamole, Rice, Cheese","$22.16 ","1010","50","11.5","0","95","1950","92","11","2","48.5","58","17","46","44","0.505","0.769230769230769","0.575","0","0.316666666666667","0.8125","0.306666666666667","0.44","0.0222222222222222","0.97","0.58","0.17","0.46","0.44"
"355","153","2","Chicken Soft Tacos","Fresh Tomato Salsa, Sour Cream","$17.50 ","525","16.5","10","0","165","580","51","7.5","5","38","23","27","19","16","0.2625","0.253846153846154","0.5","0","0.55","0.241666666666667","0.17","0.3","0.0555555555555556","0.76","0.23","0.27","0.19","0.16"
"356","154","1","Chicken Burrito","Tomatillo Green Chili Salsa, Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce","$8.75 ","905","38.5","16","0","195","1765","87","6.5","4","51.5","61","42","55","32","0.4525","0.592307692307692","0.8","0","0.65","0.735416666666667","0.29","0.26","0.0444444444444444","1.03","0.61","0.42","0.55","0.32"
"357","154","1","Chips and Tomatillo Red Chili Salsa","NULL","$2.95 ","595","28","3.5","0","0","920","77","10","5","9","20","2","4","8","0.2975","0.430769230769231","0.175","0","0","0.383333333333333","0.256666666666667","0.4","0.0555555555555556","0.18","0.2","0.02","0.04","0.08"
"358","154","1","6 Pack Soft Drink","Coke","$6.49 ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"359","155","1","Steak Burrito","Fresh Tomato Salsa (Mild), Pinto Beans, Cheese, Sour Cream","$8.99 ","840","34.5","15","0","135","1740","76","14","7","52","35","35","57","42","0.42","0.530769230769231","0.75","0","0.45","0.725","0.253333333333333","0.56","0.0777777777777778","1.04","0.35","0.35","0.57","0.42"
"360","155","1","Izze","Blackberry","$3.39 ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"361","155","1","Izze","Grapefruit","$3.39 ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"362","156","1","Steak Burrito","Fresh Tomato Salsa (Mild), Cheese, Sour Cream, Lettuce","$8.99 ","730","33.5","15","0","135","1440","56","5","6","46","67","35","52","34","0.365","0.515384615384615","0.75","0","0.45","0.6","0.186666666666667","0.2","0.0666666666666667","0.92","0.67","0.35","0.52","0.34"
"363","156","1","Chicken Burrito","Fresh Tomato Salsa (Mild), Pinto Beans, Cheese, Sour Cream, Lettuce","$8.49 ","835","35","16","0","195","1730","75","15.5","6","54","68","47","58","37","0.4175","0.538461538461539","0.8","0","0.65","0.720833333333333","0.25","0.62","0.0666666666666667","1.08","0.68","0.47","0.58","0.37"
"364","157","1","Chicken Burrito","Tomatillo Red Chili Salsa, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce","$11.25 ","1260","62","19.5","0","195","2730","117","25.5","5","60.5","88","21","59","49","0.63","0.953846153846154","0.975","0","0.65","1.1375","0.39","1.02","0.0555555555555556","1.21","0.88","0.21","0.59","0.49"
"365","157","1","Chips","NULL","$2.15 ","570","27","3.5","0","0","420","73","8","4","8","0","2","4","6","0.285","0.415384615384615","0.175","0","0","0.175","0.243333333333333","0.32","0.0444444444444444","0.16","0","0.02","0.04","0.06"
"366","158","1","Chicken Crispy Tacos","Tomatillo Green Chili Salsa, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce","$11.25 ","960","54.5","21.5","0","195","1195","63","25.5","7","52","61","21","43","33","0.48","0.838461538461538","1.075","0","0.65","0.497916666666667","0.21","1.02","0.0777777777777778","1.04","0.61","0.21","0.43","0.33"
"367","158","1","Chips and Tomatillo Green Chili Salsa","NULL","$2.95 ","570","27","3.5","0","0","420","73","8","4","8","0","2","4","6","0.285","0.415384615384615","0.175","0","0","0.175","0.243333333333333","0.32","0.0444444444444444","0.16","0","0.02","0.04","0.06"
"368","159","1","Chicken Burrito","Roasted Chili Corn Salsa, Rice, Fajita Vegetables, Black Beans, Cheese, Lettuce, Guacamole","$11.25 ","1220","53.5","12.5","0","155","2700","132","27.5","8","61.5","68","61","53","53","0.61","0.823076923076923","0.625","0","0.516666666666667","1.125","0.44","1.1","0.0888888888888889","1.23","0.68","0.61","0.53","0.53"
"369","159","1","Canned Soft Drink","Diet Coke","$1.25 ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"370","160","1","Steak Burrito","Roasted Chili Corn Salsa (Medium), Black Beans, Cheese, Sour Cream, Lettuce","$8.99 ","910","36","15","0","135","1820","89","19","8","55","60","22","54","46","0.455","0.553846153846154","0.75","0","0.45","0.758333333333333","0.296666666666667","0.76","0.0888888888888889","1.1","0.6","0.22","0.54","0.46"
"371","160","1","Canned Soda","Diet Coke","$1.09 ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"372","161","1","Chicken Bowl","Fresh Tomato Salsa, Rice, Cheese, Sour Cream","$8.75 ","600","28","15","0","195","1115","41","2.5","5","44.5","37","27","35","15","0.3","0.430769230769231","0.75","0","0.65","0.464583333333333","0.136666666666667","0.1","0.0555555555555556","0.89","0.37","0.27","0.35","0.15"
"373","161","1","Chicken Burrito","Fresh Tomato Salsa, Rice, Cheese, Sour Cream","$8.75 ","900","38","16","0","195","1805","87","5.5","5","51.5","37","27","55","30","0.45","0.584615384615385","0.8","0","0.65","0.752083333333333","0.29","0.22","0.0555555555555556","1.03","0.37","0.27","0.55","0.3"
"374","162","1","Carnitas Burrito","Fresh Tomato Salsa, Rice, Pinto Beans, Sour Cream, Cheese","$9.25 ","1055","45","19","0","135","2295","108.5","15","6","51.5","42","36","61","36","0.5275","0.692307692307692","0.95","0","0.45","0.95625","0.361666666666667","0.6","0.0666666666666667","1.03","0.42","0.36","0.61","0.36"
"375","162","1","Chips and Fresh Tomato Salsa","NULL","$2.95 ","590","27","3.5","0","0","630","78","9","7","9","15","27","6","8","0.295","0.415384615384615","0.175","0","0","0.2625","0.26","0.36","0.0777777777777778","0.18","0.15","0.27","0.06","0.08"
"376","163","1","Barbacoa Burrito","Roasted Chili Corn Salsa, Rice, Black Beans, Cheese, Lettuce, Guacamole","$11.75 ","1185","53","12","0","95","2750","130","27","6","52.5","70","29","50","58","0.5925","0.815384615384615","0.6","0","0.316666666666667","1.14583333333333","0.433333333333333","1.08","0.0666666666666667","1.05","0.7","0.29","0.5","0.58"
"377","163","1","Bottled Water","NULL","$1.50 ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"378","164","1","Steak Burrito","Roasted Chili Corn Salsa (Medium), Rice, Black Beans, Sour Cream","$8.99 ","990","32.5","10","0","105","2005","121","19","8","52.5","25","12","36","49","0.495","0.5","0.5","0","0.35","0.835416666666667","0.403333333333333","0.76","0.0888888888888889","1.05","0.25","0.12","0.36","0.49"
"379","164","1","Canned Soda","Mountain Dew","$1.09 ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"380","165","1","Chicken Bowl","Fresh Tomato Salsa, Rice, Black Beans, Cheese, Sour Cream, Guacamole","$11.25 ","950","51","18.5","0","195","1750","71","20.5","7","53.5","48","36","41","32","0.475","0.784615384615385","0.925","0","0.65","0.729166666666667","0.236666666666667","0.82","0.0777777777777778","1.07","0.48","0.36","0.41","0.32"
"381","165","1","Canned Soft Drink","Coke","$1.25 ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"382","165","1","Canned Soft Drink","Coke","$1.25 ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"383","166","1","Chicken Burrito","Fresh Tomato Salsa, Rice, Black Beans, Sour Cream, Cheese, Guacamole","$11.25 ","1250","61","19.5","0","195","2440","117","23.5","7","60.5","48","36","61","47","0.625","0.938461538461538","0.975","0","0.65","1.01666666666667","0.39","0.94","0.0777777777777778","1.21","0.48","0.36","0.61","0.47"
"384","166","1","Steak Burrito","Tomatillo Red Chili Salsa, Rice, Fajita Vegetables, Sour Cream, Cheese, Lettuce, Guacamole","$11.75 ","1170","61","18.5","0","135","2650","101","14","7","52.5","90","47","56","48","0.585","0.938461538461538","0.925","0","0.45","1.10416666666667","0.336666666666667","0.56","0.0777777777777778","1.05","0.9","0.47","0.56","0.48"
"385","166","1","Chips","NULL","$2.15 ","570","27","3.5","0","0","420","73","8","4","8","0","2","4","6","0.285","0.415384615384615","0.175","0","0","0.175","0.243333333333333","0.32","0.0444444444444444","0.16","0","0.02","0.04","0.06"
"386","167","1","Barbacoa Burrito","Tomatillo-Red Chili Salsa (Hot), Rice, Cheese, Sour Cream, Lettuce","$8.99 ","895","39","15.5","0","135","2315","89","8","3","43.5","83","10","52","39","0.4475","0.6","0.775","0","0.45","0.964583333333333","0.296666666666667","0.32","0.0333333333333333","0.87","0.83","0.1","0.52","0.39"
"387","167","1","Side of Chips","NULL","$1.69 ","570","27","3.5","0","0","420","73","8","4","8","0","2","4","6","0.285","0.415384615384615","0.175","0","0","0.175","0.243333333333333","0.32","0.0444444444444444","0.16","0","0.02","0.04","0.06"
"388","168","1","Steak Bowl","Tomatillo Red Chili Salsa, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce","$11.75 ","970","51.5","17.5","0","135","2050","73","22","6","51.5","90","19","38","41","0.485","0.792307692307692","0.875","0","0.45","0.854166666666667","0.243333333333333","0.88","0.0666666666666667","1.03","0.9","0.19","0.38","0.41"
"389","168","1","6 Pack Soft Drink","Diet Coke","$6.49 ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"390","169","1","Chicken Burrito","Fresh Tomato Salsa, Cheese, Sour Cream","$8.75 ","715","34","16","0","195","1430","53","4.5","5","48","30","27","53","25","0.3575","0.523076923076923","0.8","0","0.65","0.595833333333333","0.176666666666667","0.18","0.0555555555555556","0.96","0.3","0.27","0.53","0.25"
"391","169","1","Steak Soft Tacos","Fresh Tomato Salsa, Cheese, Sour Cream","$9.25 ","635","23.5","14","0","135","780","54","7","6","42","32","25","38","23","0.3175","0.361538461538462","0.7","0","0.45","0.325","0.18","0.28","0.0666666666666667","0.84","0.32","0.25","0.38","0.23"
"392","170","1","Chicken Burrito","Fresh Tomato Salsa, Fajita Vegetables, Rice, Pinto Beans, Cheese, Guacamole, Lettuce","$11.25 ","1155","52","12.5","0","155","2620","120","23.5","7","58.5","78","84","56","51","0.5775","0.8","0.625","0","0.516666666666667","1.09166666666667","0.4","0.94","0.0777777777777778","1.17","0.78","0.84","0.56","0.51"
"393","170","1","Chips and Guacamole","NULL","$4.45 ","800","49","7","0","0","795","81","14","5","10","7","9","6","13","0.4","0.753846153846154","0.35","0","0","0.33125","0.27","0.56","0.0555555555555556","0.2","0.07","0.09","0.06","0.13"
"394","170","1","Canned Soft Drink","Coke","$1.25 ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"395","171","1","Veggie Burrito","Tomatillo Green Chili Salsa, Guacamole","$11.25 ","550","32.5","4.5","0","0","1235","58","10","3","10","11","37","24","24","0.275","0.5","0.225","0","0","0.514583333333333","0.193333333333333","0.4","0.0333333333333333","0.2","0.11","0.37","0.24","0.24"
"396","171","1","Chips and Guacamole","NULL","$4.45 ","800","49","7","0","0","795","81","14","5","10","7","9","6","13","0.4","0.753846153846154","0.35","0","0","0.33125","0.27","0.56","0.0555555555555556","0.2","0.07","0.09","0.06","0.13"
"397","172","1","Chicken Burrito","Roasted Chili Corn Salsa (Medium), Pinto Beans, Rice, Cheese, Sour Cream, Lettuce","$8.49 ","1080","40.5","16","0","195","2225","120","18.5","7","59.5","64","32","58","44","0.54","0.623076923076923","0.8","0","0.65","0.927083333333333","0.4","0.74","0.0777777777777778","1.19","0.64","0.32","0.58","0.44"
"398","172","1","Barbacoa Burrito","Tomatillo-Red Chili Salsa (Hot), Pinto Beans, Rice, Cheese, Sour Cream, Lettuce","$8.99 ","1010","40","15.5","0","135","2615","110","18","4","49.5","86","20","57","49","0.505","0.615384615384615","0.775","0","0.45","1.08958333333333","0.366666666666667","0.72","0.0444444444444444","0.99","0.86","0.2","0.57","0.49"
"399","173","1","Chicken Burrito","Roasted Chili Corn Salsa (Medium), Rice, Fajita Veggies, Cheese","$8.49 ","865","30.5","9","0","155","2065","101","8.5","6","52.5","22","42","47","34","0.4325","0.469230769230769","0.45","0","0.516666666666667","0.860416666666667","0.336666666666667","0.34","0.0666666666666667","1.05","0.22","0.42","0.47","0.34"
"400","173","1","Carnitas Bowl","Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium), Rice, Cheese, Lettuce","$8.99 ","610","26","11","0","95","1605","57.5","6","7","39.5","70","46","28","17","0.305","0.4","0.55","0","0.316666666666667","0.66875","0.191666666666667","0.24","0.0777777777777778","0.79","0.7","0.46","0.28","0.17"
"401","174","1","Chicken Burrito","Roasted Chili Corn Salsa, Rice, Black Beans, Cheese, Lettuce, Guacamole","$11.25 ","1200","53","12.5","0","155","2530","128","26.5","6","60.5","64","31","51","51","0.6","0.815384615384615","0.625","0","0.516666666666667","1.05416666666667","0.426666666666667","1.06","0.0666666666666667","1.21","0.64","0.31","0.51","0.51"
"402","174","1","Canned Soft Drink","Sprite","$1.25 ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"403","175","1","Steak Burrito","Fresh Tomato Salsa, Rice, Black Beans, Cheese, Sour Cream, Guacamole","$11.75 ","1260","60.5","18.5","0","135","2450","119","23","8","58.5","50","34","60","54","0.63","0.930769230769231","0.925","0","0.45","1.02083333333333","0.396666666666667","0.92","0.0888888888888889","1.17","0.5","0.34","0.6","0.54"
"404","175","1","Canned Soft Drink","Coke","$1.25 ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"405","176","1","Steak Burrito","Fresh Tomato Salsa, Rice, Pinto Beans, Cheese, Guacamole, Lettuce","$11.75 ","1145","51","11.5","0","95","2460","118","22","6","55.5","76","52","53","56","0.5725","0.784615384615385","0.575","0","0.316666666666667","1.025","0.393333333333333","0.88","0.0666666666666667","1.11","0.76","0.52","0.53","0.56"
"406","176","1","Carnitas Soft Tacos","Fresh Tomato Salsa, Cheese, Lettuce","$9.25 ","555","20.5","11","0","95","930","52.5","8","3","36","59","36","32","14","0.2775","0.315384615384615","0.55","0","0.316666666666667","0.3875","0.175","0.32","0.0333333333333333","0.72","0.59","0.36","0.32","0.14"
"407","176","1","Chips and Guacamole","NULL","$4.45 ","800","49","7","0","0","795","81","14","5","10","7","9","6","13","0.4","0.753846153846154","0.35","0","0","0.33125","0.27","0.56","0.0555555555555556","0.2","0.07","0.09","0.06","0.13"
"408","177","1","Chicken Bowl","Tomatillo Red Chili Salsa, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce","$11.25 ","960","52","18.5","0","195","2040","71","22.5","5","53.5","88","21","39","34","0.48","0.8","0.925","0","0.65","0.85","0.236666666666667","0.9","0.0555555555555556","1.07","0.88","0.21","0.39","0.34"
"409","177","1","Chips","NULL","$2.15 ","570","27","3.5","0","0","420","73","8","4","8","0","2","4","6","0.285","0.415384615384615","0.175","0","0","0.175","0.243333333333333","0.32","0.0444444444444444","0.16","0","0.02","0.04","0.06"
"410","178","3","Chicken Bowl","Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Black Beans, Rice, Fajita Veggies, Cheese, Guacamole, Lettuce","$32.94 ","960","43.5","11.5","0","155","2470","95","26.5","13","56","88","106","37","43","0.48","0.669230769230769","0.575","0","0.516666666666667","1.02916666666667","0.316666666666667","1.06","0.144444444444444","1.12","0.88","1.06","0.37","0.43"
"411","179","1","Canned Soft Drink","Coke","$1.25 ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"412","179","1","Chicken Bowl","Tomatillo Green Chili Salsa, Sour Cream, Cheese, Guacamole","$11.25 ","625","46","18.5","0","195","905","10","6.5","3","42","22","9","33","15","0.3125","0.707692307692308","0.925","0","0.65","0.377083333333333","0.0333333333333333","0.26","0.0333333333333333","0.84","0.22","0.09","0.33","0.15"
"413","180","1","Steak Bowl","Tomatillo-Red Chili Salsa (Hot), Rice, Cheese, Sour Cream, Guacamole, Lettuce","$11.48 ","850","50.5","17.5","0","135","1790","51","10","5","44.5","86","17","34","31","0.425","0.776923076923077","0.875","0","0.45","0.745833333333333","0.17","0.4","0.0555555555555556","0.89","0.86","0.17","0.34","0.31"
"414","180","1","Side of Chips","NULL","$1.69 ","570","27","3.5","0","0","420","73","8","4","8","0","2","4","6","0.285","0.415384615384615","0.175","0","0","0.175","0.243333333333333","0.32","0.0444444444444444","0.16","0","0.02","0.04","0.06"
"415","180","1","Canned Soda","Dr. Pepper","$1.09 ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"416","181","2","Chicken Bowl","Tomatillo Red Chili Salsa","$17.50 ","205","8","3","0","125","810","4","2.5","1","33","20","2","3","10","0.1025","0.123076923076923","0.15","0","0.416666666666667","0.3375","0.0133333333333333","0.1","0.0111111111111111","0.66","0.2","0.02","0.03","0.1"
"417","182","1","Chips and Guacamole","NULL","$4.45 ","800","49","7","0","0","795","81","14","5","10","7","9","6","13","0.4","0.753846153846154","0.35","0","0","0.33125","0.27","0.56","0.0555555555555556","0.2","0.07","0.09","0.06","0.13"
"418","182","1","6 Pack Soft Drink","Diet Coke","$6.49 ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"419","182","1","Barbacoa Bowl","Fresh Tomato Salsa, Fajita Vegetables, Rice, Black Beans, Cheese","$9.25 ","610","20","7.5","0","95","1735","68","16","6","42.5","43","57","32","34","0.305","0.307692307692308","0.375","0","0.316666666666667","0.722916666666667","0.226666666666667","0.64","0.0666666666666667","0.85","0.43","0.57","0.32","0.34"
